State,Year,Month,Day,Rainfall (mm)
Selangor,2020,6,25,4.12
Selangor,2020,6,26,3.17
Selangor,2020,6,27,0.12
Selangor,2020,6,28,0.19
Selangor,2020,6,29,0.42
Selangor,2020,6,30,2.85
Selangor,2020,7,1,0.43
Selangor,2020,7,2,2.05
Selangor,2020,7,3,7.26
Selangor,2020,7,4,9.01
Selangor,2020,7,5,3.61
Selangor,2020,7,6,0.83
Selangor,2020,7,7,0.97
Selangor,2020,7,8,1.57
Selangor,2020,7,9,3.21
Selangor,2020,7,10,2.30
Selangor,2020,7,11,3.07
Selangor,2020,7,12,0.09
Selangor,2020,7,13,0.00
Selangor,2020,7,14,3.32
Selangor,2020,7,15,1.92
Selangor,2020,7,16,5.21
Selangor,2020,7,17,6.61
Selangor,2020,7,18,6.17
Selangor,2020,7,19,8.91
Selangor,2020,7,20,0.94
Selangor,2020,7,21,1.71
Selangor,2020,7,22,2.28
Selangor,2020,7,23,0.52
Selangor,2020,7,24,1.20
Selangor,2020,7,25,16.12
Selangor,2020,7,26,6.33
Selangor,2020,7,27,9.34
Selangor,2020,7,28,5.05
Selangor,2020,7,29,2.20
Selangor,2020,7,30,2.51
Selangor,2020,7,31,15.45
Selangor,2020,8,1,6.73
Selangor,2020,8,2,0.78
Selangor,2020,8,3,0.49
Selangor,2020,8,4,0.95
Selangor,2020,8,5,2.34
Selangor,2020,8,6,1.71
Selangor,2020,8,7,6.22
Selangor,2020,8,8,3.27
Selangor,2020,8,9,1.39
Selangor,2020,8,10,1.60
Selangor,2020,8,11,7.30
Selangor,2020,8,12,11.75
Selangor,2020,8,13,9.00
Selangor,2020,8,14,1.89
Selangor,2020,8,15,0.05
Selangor,2020,8,16,0.06
Selangor,2020,8,17,1.34
Selangor,2020,8,18,1.30
Selangor,2020,8,19,0.69
Selangor,2020,8,20,1.16
Selangor,2020,8,21,11.27
Selangor,2020,8,22,18.49
Selangor,2020,8,23,12.37
Selangor,2020,8,24,5.97
Selangor,2020,8,25,6.03
Selangor,2020,8,26,8.50
Selangor,2020,8,27,0.85
Selangor,2020,8,28,8.03
Selangor,2020,8,29,8.22
Selangor,2020,8,30,18.63
Selangor,2020,8,31,16.18
Selangor,2020,9,1,0.29
Selangor,2020,9,2,0.77
Selangor,2020,9,3,0.82
Selangor,2020,9,4,3.19
Selangor,2020,9,5,8.07
Selangor,2020,9,6,2.90
Selangor,2020,9,7,3.10
Selangor,2020,9,8,3.48
Selangor,2020,9,9,1.44
Selangor,2020,9,10,3.36
Selangor,2020,9,11,22.44
Selangor,2020,9,12,11.77
Selangor,2020,9,13,15.02
Selangor,2020,9,14,3.65
Selangor,2020,9,15,5.92
Selangor,2020,9,16,6.83
Selangor,2020,9,17,7.63
Selangor,2020,9,18,6.60
Selangor,2020,9,19,12.16
Selangor,2020,9,20,24.54
Selangor,2020,9,21,4.79
Selangor,2020,9,22,0.98
Selangor,2020,9,23,5.79
Selangor,2020,9,24,33.47
Selangor,2020,9,25,5.18
Selangor,2020,9,26,1.96
Selangor,2020,9,27,2.50
Selangor,2020,9,28,6.33
Selangor,2020,9,29,12.51
Selangor,2020,9,30,4.29
Selangor,2020,10,1,3.46
Selangor,2020,10,2,1.85
Selangor,2020,10,3,8.45
Selangor,2020,10,4,6.36
Selangor,2020,10,5,16.71
Selangor,2020,10,6,6.69
Selangor,2020,10,7,6.02
Selangor,2020,10,8,12.72
Selangor,2020,10,9,28.99
Selangor,2020,10,10,34.77
Selangor,2020,10,11,31.22
Selangor,2020,10,12,39.52
Selangor,2020,10,13,3.86
Selangor,2020,10,14,7.37
Selangor,2020,10,15,2.64
Selangor,2020,10,16,9.02
Selangor,2020,10,17,14.66
Selangor,2020,10,18,3.11
Selangor,2020,10,19,2.25
Selangor,2020,10,20,4.31
Selangor,2020,10,21,1.03
Selangor,2020,10,22,5.50
Selangor,2020,10,23,1.36
Selangor,2020,10,24,2.46
Selangor,2020,10,25,1.74
Selangor,2020,10,26,1.13
Selangor,2020,10,27,0.42
Selangor,2020,10,28,2.69
Selangor,2020,10,29,13.70
Selangor,2020,10,30,3.78
Selangor,2020,10,31,2.32
Selangor,2020,11,1,2.66
Selangor,2020,11,2,13.78
Selangor,2020,11,3,9.63
Selangor,2020,11,4,20.03
Selangor,2020,11,5,2.10
Selangor,2020,11,6,1.39
Selangor,2020,11,7,3.67
Selangor,2020,11,8,7.05
Selangor,2020,11,9,7.74
Selangor,2020,11,10,16.38
Selangor,2020,11,11,26.98
Selangor,2020,11,12,6.69
Selangor,2020,11,13,10.00
Selangor,2020,11,14,9.79
Selangor,2020,11,15,17.16
Selangor,2020,11,16,26.43
Selangor,2020,11,17,30.54
Selangor,2020,11,18,10.89
Selangor,2020,11,19,2.93
Selangor,2020,11,20,0.72
Selangor,2020,11,21,5.69
Selangor,2020,11,22,13.70
Selangor,2020,11,23,3.55
Selangor,2020,11,24,1.35
Selangor,2020,11,25,2.53
Selangor,2020,11,26,1.48
Selangor,2020,11,27,23.96
Selangor,2020,11,28,23.33
Selangor,2020,11,29,18.56
Selangor,2020,11,30,15.46
Selangor,2020,12,1,16.52
Selangor,2020,12,2,27.31
Selangor,2020,12,3,1.75
Selangor,2020,12,4,3.99
Selangor,2020,12,5,1.75
Selangor,2020,12,6,6.56
Selangor,2020,12,7,32.32
Selangor,2020,12,8,10.54
Selangor,2020,12,9,30.64
Selangor,2020,12,10,7.19
Selangor,2020,12,11,5.89
Selangor,2020,12,12,0.64
Selangor,2020,12,13,12.16
Selangor,2020,12,14,12.49
Selangor,2020,12,15,0.22
Selangor,2020,12,16,0.83
Selangor,2020,12,17,1.45
Selangor,2020,12,18,4.96
Selangor,2020,12,19,1.52
Selangor,2020,12,20,5.31
Selangor,2020,12,21,3.21
Selangor,2020,12,22,0.51
Selangor,2020,12,23,1.09
Selangor,2020,12,24,9.13
Selangor,2020,12,25,73.23
Selangor,2020,12,26,27.51
Selangor,2020,12,27,17.35
Selangor,2020,12,28,7.06
Selangor,2020,12,29,3.06
Selangor,2020,12,30,6.56
Selangor,2020,12,31,1.97
Selangor-Wilayah,2014,1,1,1.07
Selangor-Wilayah,2014,1,2,3.22
Selangor-Wilayah,2014,1,3,22.53
Selangor-Wilayah,2014,1,4,17.92
Selangor-Wilayah,2014,1,5,5.31
Selangor-Wilayah,2014,1,6,6.55
Selangor-Wilayah,2014,1,7,9.43
Selangor-Wilayah,2014,1,8,2.30
Selangor-Wilayah,2014,1,9,0.11
Selangor-Wilayah,2014,1,10,2.52
Selangor-Wilayah,2014,1,11,5.33
Selangor-Wilayah,2014,1,12,0.57
Selangor-Wilayah,2014,1,13,0.54
Selangor-Wilayah,2014,1,14,0.01
Selangor-Wilayah,2014,1,15,0.03
Selangor-Wilayah,2014,1,16,0.32
Selangor-Wilayah,2014,1,17,2.64
Selangor-Wilayah,2014,1,18,17.22
Selangor-Wilayah,2014,1,19,1.89
Selangor-Wilayah,2014,1,20,0.17
Selangor-Wilayah,2014,1,21,0.05
Selangor-Wilayah,2014,1,22,0.03
Selangor-Wilayah,2014,1,23,0.06
Selangor-Wilayah,2014,1,24,4.30
Selangor-Wilayah,2014,1,25,3.02
Selangor-Wilayah,2014,1,26,4.33
Selangor-Wilayah,2014,1,27,1.81
Selangor-Wilayah,2014,1,28,0.17
Selangor-Wilayah,2014,1,29,0.32
Selangor-Wilayah,2014,1,30,0.08
Selangor-Wilayah,2014,1,31,0.06
Selangor-Wilayah,2014,2,1,0.46
Selangor-Wilayah,2014,2,2,0.48
Selangor-Wilayah,2014,2,3,0.36
Selangor-Wilayah,2014,2,4,0.35
Selangor-Wilayah,2014,2,5,1.90
Selangor-Wilayah,2014,2,6,1.68
Selangor-Wilayah,2014,2,7,4.38
Selangor-Wilayah,2014,2,8,8.03
Selangor-Wilayah,2014,2,9,2.64
Selangor-Wilayah,2014,2,10,17.59
Selangor-Wilayah,2014,2,11,27.39
Selangor-Wilayah,2014,2,12,23.21
Selangor-Wilayah,2014,2,13,11.42
Selangor-Wilayah,2014,2,14,15.29
Selangor-Wilayah,2014,2,15,36.23
Selangor-Wilayah,2014,2,16,11.06
Selangor-Wilayah,2014,2,17,6.41
Selangor-Wilayah,2014,2,18,1.55
Selangor-Wilayah,2014,2,19,0.95
Selangor-Wilayah,2014,2,20,0.19
Selangor-Wilayah,2014,2,21,0.10
Selangor-Wilayah,2014,2,22,0.01
Selangor-Wilayah,2014,2,23,0.04
Selangor-Wilayah,2014,2,24,1.76
Selangor-Wilayah,2014,2,25,3.49
Selangor-Wilayah,2014,2,26,2.50
Selangor-Wilayah,2014,2,27,2.94
Selangor-Wilayah,2014,2,28,0.70
Selangor-Wilayah,2014,3,1,5.88
Selangor-Wilayah,2014,3,2,8.97
Selangor-Wilayah,2014,3,3,1.18
Selangor-Wilayah,2014,3,4,0.81
Selangor-Wilayah,2014,3,5,7.17
Selangor-Wilayah,2014,3,6,0.14
Selangor-Wilayah,2014,3,7,0.26
Selangor-Wilayah,2014,3,8,0.43
Selangor-Wilayah,2014,3,9,8.12
Selangor-Wilayah,2014,3,10,11.66
Selangor-Wilayah,2014,3,11,5.24
Selangor-Wilayah,2014,3,12,0.68
Selangor-Wilayah,2014,3,13,2.62
Selangor-Wilayah,2014,3,14,1.37
Selangor-Wilayah,2014,3,15,5.09
Selangor-Wilayah,2014,3,16,2.77
Selangor-Wilayah,2014,3,17,5.85
Selangor-Wilayah,2014,3,18,2.74
Selangor-Wilayah,2014,3,19,0.05
Selangor-Wilayah,2014,3,20,0.05
Selangor-Wilayah,2014,3,21,0.02
Selangor-Wilayah,2014,3,22,0.09
Selangor-Wilayah,2014,3,23,0.21
Selangor-Wilayah,2014,3,24,1.00
Selangor-Wilayah,2014,3,25,0.92
Selangor-Wilayah,2014,3,26,5.70
Selangor-Wilayah,2014,3,27,3.65
Selangor-Wilayah,2014,3,28,3.55
Selangor-Wilayah,2014,3,29,2.20
Selangor-Wilayah,2014,3,30,29.33
Selangor-Wilayah,2014,3,31,32.10
Selangor-Wilayah,2014,4,1,16.09
Selangor-Wilayah,2014,4,2,0.05
Selangor-Wilayah,2014,4,3,1.54
Selangor-Wilayah,2014,4,4,4.68
Selangor-Wilayah,2014,4,5,17.59
Selangor-Wilayah,2014,4,6,39.55
Selangor-Wilayah,2014,4,7,3.60
Selangor-Wilayah,2014,4,8,4.41
Selangor-Wilayah,2014,4,9,0.72
Selangor-Wilayah,2014,4,10,2.15
Selangor-Wilayah,2014,4,11,1.41
Selangor-Wilayah,2014,4,12,0.94
Selangor-Wilayah,2014,4,13,3.12
Selangor-Wilayah,2014,4,14,10.90
Selangor-Wilayah,2014,4,15,13.96
Selangor-Wilayah,2014,4,16,9.02
Selangor-Wilayah,2014,4,17,41.13
Selangor-Wilayah,2014,4,18,22.77
Selangor-Wilayah,2014,4,19,9.84
Selangor-Wilayah,2014,4,20,5.97
Selangor-Wilayah,2014,4,21,0.02
Selangor-Wilayah,2014,4,22,0.19
Selangor-Wilayah,2014,4,23,0.23
Selangor-Wilayah,2014,4,24,4.80
Selangor-Wilayah,2014,4,25,0.73
Selangor-Wilayah,2014,4,26,0.07
Selangor-Wilayah,2014,4,27,0.90
Selangor-Wilayah,2014,4,28,1.37
Selangor-Wilayah,2014,4,29,2.47
Selangor-Wilayah,2014,4,30,5.15
Selangor-Wilayah,2014,5,1,5.76
Selangor-Wilayah,2014,5,2,10.13
Selangor-Wilayah,2014,5,3,14.40
Selangor-Wilayah,2014,5,4,20.23
Selangor-Wilayah,2014,5,5,20.88
Selangor-Wilayah,2014,5,6,0.77
Selangor-Wilayah,2014,5,7,1.10
Selangor-Wilayah,2014,5,8,12.17
Selangor-Wilayah,2014,5,9,6.68
Selangor-Wilayah,2014,5,10,1.15
Selangor-Wilayah,2014,5,11,0.01
Selangor-Wilayah,2014,5,12,0.00
Selangor-Wilayah,2014,5,13,0.01
Selangor-Wilayah,2014,5,14,0.00
Selangor-Wilayah,2014,5,15,0.06
Selangor-Wilayah,2014,5,16,0.38
Selangor-Wilayah,2014,5,17,0.49
Selangor-Wilayah,2014,5,18,1.95
Selangor-Wilayah,2014,5,19,9.08
Selangor-Wilayah,2014,5,20,5.31
Selangor-Wilayah,2014,5,21,5.46
Selangor-Wilayah,2014,5,22,10.49
Selangor-Wilayah,2014,5,23,23.03
Selangor-Wilayah,2014,5,24,2.14
Selangor-Wilayah,2014,5,25,4.78
Selangor-Wilayah,2014,5,26,0.73
Selangor-Wilayah,2014,5,27,0.04
Selangor-Wilayah,2014,5,28,0.11
Selangor-Wilayah,2014,5,29,0.02
Selangor-Wilayah,2014,5,30,0.37
Selangor-Wilayah,2014,5,31,5.03
Selangor-Wilayah,2014,6,1,1.18
Selangor-Wilayah,2014,6,2,2.35
Selangor-Wilayah,2014,6,3,3.40
Selangor-Wilayah,2014,6,4,2.36
Selangor-Wilayah,2014,6,5,0.32
Selangor-Wilayah,2014,6,6,1.95
Selangor-Wilayah,2014,6,7,0.23
Selangor-Wilayah,2014,6,8,0.62
Selangor-Wilayah,2014,6,9,4.64
Selangor-Wilayah,2014,6,10,2.85
Selangor-Wilayah,2014,6,11,3.79
Selangor-Wilayah,2014,6,12,1.47
Selangor-Wilayah,2014,6,13,0.23
Selangor-Wilayah,2014,6,14,1.76
Selangor-Wilayah,2014,6,15,1.71
Selangor-Wilayah,2014,6,16,1.02
Selangor-Wilayah,2014,6,17,7.22
Selangor-Wilayah,2014,6,18,28.74
Selangor-Wilayah,2014,6,19,26.47
Selangor-Wilayah,2014,6,20,10.03
Selangor-Wilayah,2014,6,21,5.16
Selangor-Wilayah,2014,6,22,14.91
Selangor-Wilayah,2014,6,23,0.35
Selangor-Wilayah,2014,6,24,0.10
Selangor-Wilayah,2014,6,25,0.04
Selangor-Wilayah,2014,6,26,0.05
Selangor-Wilayah,2014,6,27,0.01
Selangor-Wilayah,2014,6,28,0.01
Selangor-Wilayah,2014,6,29,1.97
Selangor-Wilayah,2014,6,30,5.60
Selangor-Wilayah,2014,7,1,2.65
Selangor-Wilayah,2014,7,2,0.00
Selangor-Wilayah,2014,7,3,0.09
Selangor-Wilayah,2014,7,4,9.37
Selangor-Wilayah,2014,7,5,4.63
Selangor-Wilayah,2014,7,6,0.06
Selangor-Wilayah,2014,7,7,0.84
Selangor-Wilayah,2014,7,8,1.41
Selangor-Wilayah,2014,7,9,0.40
Selangor-Wilayah,2014,7,10,0.96
Selangor-Wilayah,2014,7,11,1.34
Selangor-Wilayah,2014,7,12,13.74
Selangor-Wilayah,2014,7,13,21.94
Selangor-Wilayah,2014,7,14,7.16
Selangor-Wilayah,2014,7,15,0.02
Selangor-Wilayah,2014,7,16,0.06
Selangor-Wilayah,2014,7,17,0.15
Selangor-Wilayah,2014,7,18,1.07
Selangor-Wilayah,2014,7,19,7.78
Selangor-Wilayah,2014,7,20,11.49
Selangor-Wilayah,2014,7,21,6.85
Selangor-Wilayah,2014,7,22,21.46
Selangor-Wilayah,2014,7,23,21.10
Selangor-Wilayah,2014,7,24,1.72
Selangor-Wilayah,2014,7,25,0.59
Selangor-Wilayah,2014,7,26,0.96
Selangor-Wilayah,2014,7,27,0.32
Selangor-Wilayah,2014,7,28,0.67
Selangor-Wilayah,2014,7,29,0.67
Selangor-Wilayah,2014,7,30,0.74
Selangor-Wilayah,2014,7,31,0.28
Selangor-Wilayah,2014,8,1,0.63
Selangor-Wilayah,2014,8,2,4.92
Selangor-Wilayah,2014,8,3,3.80
Selangor-Wilayah,2014,8,4,3.23
Selangor-Wilayah,2014,8,5,0.17
Selangor-Wilayah,2014,8,6,0.17
Selangor-Wilayah,2014,8,7,0.14
Selangor-Wilayah,2014,8,8,0.77
Selangor-Wilayah,2014,8,9,2.55
Selangor-Wilayah,2014,8,10,1.50
Selangor-Wilayah,2014,8,11,0.13
Selangor-Wilayah,2014,8,12,0.85
Selangor-Wilayah,2014,8,13,0.26
Selangor-Wilayah,2014,8,14,0.07
Selangor-Wilayah,2014,8,15,0.01
Selangor-Wilayah,2014,8,16,4.46
Selangor-Wilayah,2014,8,17,2.75
Selangor-Wilayah,2014,8,18,1.31
Selangor-Wilayah,2014,8,19,0.23
Selangor-Wilayah,2014,8,20,1.03
Selangor-Wilayah,2014,8,21,0.72
Selangor-Wilayah,2014,8,22,6.84
Selangor-Wilayah,2014,8,23,3.79
Selangor-Wilayah,2014,8,24,1.29
Selangor-Wilayah,2014,8,25,0.10
Selangor-Wilayah,2014,8,26,1.40
Selangor-Wilayah,2014,8,27,1.03
Selangor-Wilayah,2014,8,28,4.57
Selangor-Wilayah,2014,8,29,1.38
Selangor-Wilayah,2014,8,30,10.76
Selangor-Wilayah,2014,8,31,3.00
Selangor-Wilayah,2014,9,1,1.80
Selangor-Wilayah,2014,9,2,0.82
Selangor-Wilayah,2014,9,3,0.34
Selangor-Wilayah,2014,9,4,6.78
Selangor-Wilayah,2014,9,5,4.85
Selangor-Wilayah,2014,9,6,2.87
Selangor-Wilayah,2014,9,7,0.07
Selangor-Wilayah,2014,9,8,0.69
Selangor-Wilayah,2014,9,9,6.82
Selangor-Wilayah,2014,9,10,2.14
Selangor-Wilayah,2014,9,11,0.61
Selangor-Wilayah,2014,9,12,1.02
Selangor-Wilayah,2014,9,13,14.17
Selangor-Wilayah,2014,9,14,15.50
Selangor-Wilayah,2014,9,15,7.19
Selangor-Wilayah,2014,9,16,2.30
Selangor-Wilayah,2014,9,17,4.46
Selangor-Wilayah,2014,9,18,4.15
Selangor-Wilayah,2014,9,19,3.05
Selangor-Wilayah,2014,9,20,5.68
Selangor-Wilayah,2014,9,21,7.21
Selangor-Wilayah,2014,9,22,2.06
Selangor-Wilayah,2014,9,23,3.65
Selangor-Wilayah,2014,9,24,33.62
Selangor-Wilayah,2014,9,25,7.48
Selangor-Wilayah,2014,9,26,5.11
Selangor-Wilayah,2014,9,27,5.66
Selangor-Wilayah,2014,9,28,1.43
Selangor-Wilayah,2014,9,29,9.38
Selangor-Wilayah,2014,9,30,10.95
Selangor-Wilayah,2014,10,1,1.47
Selangor-Wilayah,2014,10,2,0.15
Selangor-Wilayah,2014,10,3,1.76
Selangor-Wilayah,2014,10,4,7.65
Selangor-Wilayah,2014,10,5,17.82
Selangor-Wilayah,2014,10,6,10.45
Selangor-Wilayah,2014,10,7,4.93
Selangor-Wilayah,2014,10,8,6.52
Selangor-Wilayah,2014,10,9,9.38
Selangor-Wilayah,2014,10,10,16.96
Selangor-Wilayah,2014,10,11,1.02
Selangor-Wilayah,2014,10,12,1.59
Selangor-Wilayah,2014,10,13,2.63
Selangor-Wilayah,2014,10,14,4.29
Selangor-Wilayah,2014,10,15,0.15
Selangor-Wilayah,2014,10,16,1.93
Selangor-Wilayah,2014,10,17,5.61
Selangor-Wilayah,2014,10,18,17.42
Selangor-Wilayah,2014,10,19,8.22
Selangor-Wilayah,2014,10,20,15.38
Selangor-Wilayah,2014,10,21,1.69
Selangor-Wilayah,2014,10,22,2.12
Selangor-Wilayah,2014,10,23,2.86
Selangor-Wilayah,2014,10,24,14.13
Selangor-Wilayah,2014,10,25,7.51
Selangor-Wilayah,2014,10,26,8.74
Selangor-Wilayah,2014,10,27,20.22
Selangor-Wilayah,2014,10,28,11.72
Selangor-Wilayah,2014,10,29,2.06
Selangor-Wilayah,2014,10,30,0.26
Selangor-Wilayah,2014,10,31,2.13
Selangor-Wilayah,2014,11,1,7.18
Selangor-Wilayah,2014,11,2,2.64
Selangor-Wilayah,2014,11,3,0.25
Selangor-Wilayah,2014,11,4,0.32
Selangor-Wilayah,2014,11,5,0.62
Selangor-Wilayah,2014,11,6,12.11
Selangor-Wilayah,2014,11,7,7.85
Selangor-Wilayah,2014,11,8,11.47
Selangor-Wilayah,2014,11,9,5.56
Selangor-Wilayah,2014,11,10,0.19
Selangor-Wilayah,2014,11,11,1.16
Selangor-Wilayah,2014,11,12,1.56
Selangor-Wilayah,2014,11,13,3.01
Selangor-Wilayah,2014,11,14,12.47
Selangor-Wilayah,2014,11,15,18.85
Selangor-Wilayah,2014,11,16,52.12
Selangor-Wilayah,2014,11,17,10.39
Selangor-Wilayah,2014,11,18,5.63
Selangor-Wilayah,2014,11,19,20.68
Selangor-Wilayah,2014,11,20,16.96
Selangor-Wilayah,2014,11,21,10.84
Selangor-Wilayah,2014,11,22,17.19
Selangor-Wilayah,2014,11,23,4.34
Selangor-Wilayah,2014,11,24,1.40
Selangor-Wilayah,2014,11,25,2.92
Selangor-Wilayah,2014,11,26,8.58
Selangor-Wilayah,2014,11,27,18.17
Selangor-Wilayah,2014,11,28,23.58
Selangor-Wilayah,2014,11,29,15.85
Selangor-Wilayah,2014,11,30,2.79
Selangor-Wilayah,2014,12,1,1.22
Selangor-Wilayah,2014,12,2,0.26
Selangor-Wilayah,2014,12,3,0.07
Selangor-Wilayah,2014,12,4,2.75
Selangor-Wilayah,2014,12,5,4.65
Selangor-Wilayah,2014,12,6,0.82
Selangor-Wilayah,2014,12,7,0.81
Selangor-Wilayah,2014,12,8,3.28
Selangor-Wilayah,2014,12,9,15.93
Selangor-Wilayah,2014,12,10,11.86
Selangor-Wilayah,2014,12,11,9.47
Selangor-Wilayah,2014,12,12,0.04
Selangor-Wilayah,2014,12,13,0.38
Selangor-Wilayah,2014,12,14,0.94
Selangor-Wilayah,2014,12,15,6.80
Selangor-Wilayah,2014,12,16,0.56
Selangor-Wilayah,2014,12,17,0.10
Selangor-Wilayah,2014,12,18,2.41
Selangor-Wilayah,2014,12,19,3.23
Selangor-Wilayah,2014,12,20,1.46
Selangor-Wilayah,2014,12,21,0.24
Selangor-Wilayah,2014,12,22,0.07
Selangor-Wilayah,2014,12,23,3.94
Selangor-Wilayah,2014,12,24,6.90
Selangor-Wilayah,2014,12,25,5.49
Selangor-Wilayah,2014,12,26,5.87
Selangor-Wilayah,2014,12,27,5.31
Selangor-Wilayah,2014,12,28,33.12
Selangor-Wilayah,2014,12,29,9.33
Selangor-Wilayah,2014,12,30,3.76
Selangor-Wilayah,2014,12,31,16.76
Selangor-Wilayah,2015,1,1,10.52
Selangor-Wilayah,2015,1,2,33.33
Selangor-Wilayah,2015,1,3,55.35
Selangor-Wilayah,2015,1,4,2.29
Selangor-Wilayah,2015,1,5,25.02
Selangor-Wilayah,2015,1,6,1.45
Selangor-Wilayah,2015,1,7,7.26
Selangor-Wilayah,2015,1,8,5.86
Selangor-Wilayah,2015,1,9,5.21
Selangor-Wilayah,2015,1,10,2.66
Selangor-Wilayah,2015,1,11,5.95
Selangor-Wilayah,2015,1,12,2.11
Selangor-Wilayah,2015,1,13,19.66
Selangor-Wilayah,2015,1,14,6.54
Selangor-Wilayah,2015,1,15,0.08
Selangor-Wilayah,2015,1,16,0.18
Selangor-Wilayah,2015,1,17,3.33
Selangor-Wilayah,2015,1,18,0.65
Selangor-Wilayah,2015,1,19,0.24
Selangor-Wilayah,2015,1,20,0.60
Selangor-Wilayah,2015,1,21,0.83
Selangor-Wilayah,2015,1,22,3.30
Selangor-Wilayah,2015,1,23,4.07
Selangor-Wilayah,2015,1,24,1.50
Selangor-Wilayah,2015,1,25,1.17
Selangor-Wilayah,2015,1,26,0.04
Selangor-Wilayah,2015,1,27,0.01
Selangor-Wilayah,2015,1,28,0.33
Selangor-Wilayah,2015,1,29,0.13
Selangor-Wilayah,2015,1,30,0.16
Selangor-Wilayah,2015,1,31,1.46
Selangor-Wilayah,2015,2,1,1.15
Selangor-Wilayah,2015,2,2,1.55
Selangor-Wilayah,2015,2,3,1.06
Selangor-Wilayah,2015,2,4,0.19
Selangor-Wilayah,2015,2,5,0.02
Selangor-Wilayah,2015,2,6,0.07
Selangor-Wilayah,2015,2,7,0.02
Selangor-Wilayah,2015,2,8,0.02
Selangor-Wilayah,2015,2,9,0.02
Selangor-Wilayah,2015,2,10,0.03
Selangor-Wilayah,2015,2,11,0.05
Selangor-Wilayah,2015,2,12,0.12
Selangor-Wilayah,2015,2,13,0.14
Selangor-Wilayah,2015,2,14,0.02
Selangor-Wilayah,2015,2,15,0.02
Selangor-Wilayah,2015,2,16,0.18
Selangor-Wilayah,2015,2,17,7.13
Selangor-Wilayah,2015,2,18,27.11
Selangor-Wilayah,2015,2,19,15.76
Selangor-Wilayah,2015,2,20,18.05
Selangor-Wilayah,2015,2,21,33.63
Selangor-Wilayah,2015,2,22,13.47
Selangor-Wilayah,2015,2,23,39.81
Selangor-Wilayah,2015,2,24,36.22
Selangor-Wilayah,2015,2,25,1.07
Selangor-Wilayah,2015,2,26,0.13
Selangor-Wilayah,2015,2,27,1.37
Selangor-Wilayah,2015,2,28,0.05
Selangor-Wilayah,2015,3,1,0.16
Selangor-Wilayah,2015,3,2,0.49
Selangor-Wilayah,2015,3,3,0.03
Selangor-Wilayah,2015,3,4,0.14
Selangor-Wilayah,2015,3,5,0.18
Selangor-Wilayah,2015,3,6,1.15
Selangor-Wilayah,2015,3,7,0.66
Selangor-Wilayah,2015,3,8,0.03
Selangor-Wilayah,2015,3,9,0.06
Selangor-Wilayah,2015,3,10,0.44
Selangor-Wilayah,2015,3,11,0.65
Selangor-Wilayah,2015,3,12,0.07
Selangor-Wilayah,2015,3,13,0.03
Selangor-Wilayah,2015,3,14,0.18
Selangor-Wilayah,2015,3,15,0.23
Selangor-Wilayah,2015,3,16,7.80
Selangor-Wilayah,2015,3,17,3.03
Selangor-Wilayah,2015,3,18,2.21
Selangor-Wilayah,2015,3,19,2.74
Selangor-Wilayah,2015,3,20,5.62
Selangor-Wilayah,2015,3,21,4.94
Selangor-Wilayah,2015,3,22,1.98
Selangor-Wilayah,2015,3,23,19.66
Selangor-Wilayah,2015,3,24,18.08
Selangor-Wilayah,2015,3,25,5.22
Selangor-Wilayah,2015,3,26,0.03
Selangor-Wilayah,2015,3,27,0.46
Selangor-Wilayah,2015,3,28,1.47
Selangor-Wilayah,2015,3,29,9.61
Selangor-Wilayah,2015,3,30,9.06
Selangor-Wilayah,2015,3,31,22.03
Selangor-Wilayah,2015,4,1,8.19
Selangor-Wilayah,2015,4,2,18.30
Selangor-Wilayah,2015,4,3,0.73
Selangor-Wilayah,2015,4,4,3.40
Selangor-Wilayah,2015,4,5,15.40
Selangor-Wilayah,2015,4,6,19.46
Selangor-Wilayah,2015,4,7,210.25
Selangor-Wilayah,2015,4,8,52.33
Selangor-Wilayah,2015,4,9,12.20
Selangor-Wilayah,2015,4,10,6.81
Selangor-Wilayah,2015,4,11,17.83
Selangor-Wilayah,2015,4,12,6.34
Selangor-Wilayah,2015,4,13,11.16
Selangor-Wilayah,2015,4,14,173.65
Selangor-Wilayah,2015,4,15,62.11
Selangor-Wilayah,2015,4,16,21.94
Selangor-Wilayah,2015,4,17,15.24
Selangor-Wilayah,2015,4,18,13.63
Selangor-Wilayah,2015,4,19,5.83
Selangor-Wilayah,2015,4,20,3.07
Selangor-Wilayah,2015,4,21,3.95
Selangor-Wilayah,2015,4,22,6.95
Selangor-Wilayah,2015,4,23,1.53
Selangor-Wilayah,2015,4,24,0.10
Selangor-Wilayah,2015,4,25,5.06
Selangor-Wilayah,2015,4,26,3.28
Selangor-Wilayah,2015,4,27,1.33
Selangor-Wilayah,2015,4,28,0.21
Selangor-Wilayah,2015,4,29,0.21
Selangor-Wilayah,2015,4,30,0.02
Selangor-Wilayah,2015,5,1,0.10
Selangor-Wilayah,2015,5,2,0.04
Selangor-Wilayah,2015,5,3,0.42
Selangor-Wilayah,2015,5,4,0.44
Selangor-Wilayah,2015,5,5,0.17
Selangor-Wilayah,2015,5,6,0.01
Selangor-Wilayah,2015,5,7,0.28
Selangor-Wilayah,2015,5,8,2.86
Selangor-Wilayah,2015,5,9,0.10
Selangor-Wilayah,2015,5,10,15.32
Selangor-Wilayah,2015,5,11,2.00
Selangor-Wilayah,2015,5,12,0.02
